timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-04-01 00:00:00,42.9,52.41,121.7,99.943,0.044,886.0
2021-04-01 01:00:00,36.69,56.3,101.9,99.954,0.048,914.0
2021-04-01 02:00:00,41.35,52.84,112.7,99.923,0.017,1174.0
2021-04-01 03:00:00,34.29,51.12,87.9,99.904,0.037,1171.0
2021-04-01 04:00:00,35.57,50.6,88.8,99.99,0.036,1083.0
2021-04-01 05:00:00,35.26,51.97,101.0,99.968,0.044,841.0
2021-04-01 06:00:00,31.68,51.62,112.1,99.943,0.011,873.0
2021-04-01 07:00:00,32.13,57.26,115.6,99.926,0.026,802.0
2021-04-01 08:00:00,30.67,50.52,119.7,99.904,0.026,831.0
2021-04-01 09:00:00,31.51,50.85,93.1,99.918,0.025,834.0
2021-04-01 10:00:00,36.9,56.94,81.5,99.967,0.023,1163.0
2021-04-01 11:00:00,33.38,55.95,124.8,99.977,0.023,1172.0
2021-04-01 12:00:00,41.73,55.83,90.5,99.984,0.05,1174.0
2021-04-01 13:00:00,42.7,57.16,120.0,99.971,0.021,846.0
2021-04-01 14:00:00,31.93,50.21,91.7,99.976,0.03,923.0
2021-04-01 15:00:00,34.66,53.64,112.6,99.989,0.027,1020.0
2021-04-01 16:00:00,38.24,53.79,86.9,99.913,0.017,970.0
2021-04-01 17:00:00,30.95,59.72,109.7,99.93,0.034,1123.0
2021-04-01 18:00:00,31.55,55.39,88.1,99.955,0.013,1134.0
2021-04-01 19:00:00,42.16,57.72,139.4,99.99,0.046,827.0
2021-04-01 20:00:00,32.13,51.17,145.5,99.945,0.037,1080.0
2021-04-01 21:00:00,85.95,58.87,1906.6,95.192,5.408,858.0
2021-04-01 22:00:00,88.86,55.13,2347.4,97.348,8.78,1198.0
2021-04-01 23:00:00,85.23,54.08,2058.0,94.193,7.09,1156.0
