timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-11-07 00:00:00,38.71,53.01,126.1,99.961,0.048,1137.0
2021-11-07 01:00:00,44.85,59.77,91.1,99.961,0.044,913.0
2021-11-07 02:00:00,40.26,50.58,93.5,99.965,0.038,927.0
2021-11-07 03:00:00,33.99,58.34,142.6,99.939,0.034,1011.0
2021-11-07 04:00:00,30.28,58.74,124.6,99.933,0.034,1068.0
2021-11-07 05:00:00,34.07,55.61,91.3,99.918,0.031,991.0
2021-11-07 06:00:00,41.11,52.17,113.9,99.981,0.04,992.0
2021-11-07 07:00:00,35.82,59.02,98.6,99.983,0.037,1007.0
2021-11-07 08:00:00,41.01,59.15,148.4,99.916,0.05,822.0
2021-11-07 09:00:00,41.22,51.66,80.4,99.982,0.036,1144.0
2021-11-07 10:00:00,44.38,57.4,93.9,99.962,0.023,819.0
2021-11-07 11:00:00,31.72,54.01,128.0,99.921,0.044,851.0
2021-11-07 12:00:00,44.24,56.11,95.8,99.905,0.043,859.0
2021-11-07 13:00:00,35.99,51.5,108.2,99.942,0.029,990.0
2021-11-07 14:00:00,34.9,58.62,106.5,99.929,0.025,900.0
2021-11-07 15:00:00,44.04,52.89,80.0,99.912,0.034,860.0
2021-11-07 16:00:00,33.31,51.61,90.4,99.919,0.016,901.0
2021-11-07 17:00:00,37.85,54.36,127.5,99.918,0.034,1096.0
2021-11-07 18:00:00,81.37,54.57,1077.9,98.457,3.986,991.0
2021-11-07 19:00:00,82.22,55.62,1131.7,98.762,3.005,872.0
2021-11-07 20:00:00,84.26,57.99,531.4,98.229,2.462,1105.0
2021-11-07 21:00:00,77.35,54.47,795.8,98.966,2.623,994.0
2021-11-07 22:00:00,80.02,56.02,896.3,98.079,1.178,955.0
2021-11-07 23:00:00,42.38,53.94,91.8,100.0,0.036,907.0
