timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-02-24 00:00:00,40.6,55.99,92.8,99.949,0.012,914.0
2021-02-24 01:00:00,34.47,59.89,80.2,99.95,0.024,897.0
2021-02-24 02:00:00,30.05,57.63,114.4,99.933,0.038,861.0
2021-02-24 03:00:00,33.99,54.15,119.7,99.965,0.049,1060.0
2021-02-24 04:00:00,39.61,54.15,115.6,99.995,0.043,1192.0
2021-02-24 05:00:00,40.87,53.17,139.8,99.947,0.025,982.0
2021-02-24 06:00:00,38.99,58.22,93.5,99.989,0.031,1017.0
2021-02-24 07:00:00,38.07,57.05,80.4,99.982,0.012,1182.0
2021-02-24 08:00:00,34.82,55.79,95.5,99.938,0.049,1116.0
2021-02-24 09:00:00,37.72,56.32,88.9,99.991,0.019,877.0
2021-02-24 10:00:00,31.09,54.89,130.0,99.936,0.034,1058.0
2021-02-24 11:00:00,42.5,59.97,111.3,99.925,0.048,1196.0
2021-02-24 12:00:00,38.83,50.13,124.6,99.944,0.032,1025.0
2021-02-24 13:00:00,42.35,54.71,105.7,99.921,0.049,1143.0
2021-02-24 14:00:00,44.7,58.5,149.8,99.935,0.043,850.0
2021-02-24 15:00:00,41.16,58.01,142.7,99.992,0.035,919.0
2021-02-24 16:00:00,33.06,50.15,110.2,99.997,0.037,869.0
2021-02-24 17:00:00,33.38,57.06,127.6,99.968,0.021,1185.0
2021-02-24 18:00:00,42.6,59.66,99.7,99.944,0.014,913.0
2021-02-24 19:00:00,42.65,58.9,100.1,99.97,0.024,1134.0
2021-02-24 20:00:00,30.49,56.1,143.6,99.938,0.016,1198.0
2021-02-24 21:00:00,88.93,55.32,2236.2,96.188,5.047,1184.0
2021-02-24 22:00:00,88.28,50.66,1842.8,95.361,8.711,1182.0
2021-02-24 23:00:00,95.23,59.18,1703.6,96.478,9.548,1080.0
