timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-11-08 00:00:00,30.22,58.04,127.3,99.905,0.021,962.0
2021-11-08 01:00:00,30.19,57.08,148.7,99.975,0.026,946.0
2021-11-08 02:00:00,44.88,56.21,116.6,99.924,0.021,1141.0
2021-11-08 03:00:00,36.01,59.89,116.8,99.952,0.027,821.0
2021-11-08 04:00:00,43.57,56.98,106.9,99.982,0.046,1183.0
2021-11-08 05:00:00,43.78,58.95,127.9,99.904,0.015,903.0
2021-11-08 06:00:00,38.3,52.79,149.5,99.917,0.038,932.0
2021-11-08 07:00:00,40.71,52.87,142.7,99.983,0.047,823.0
2021-11-08 08:00:00,42.64,58.93,128.0,99.908,0.023,1186.0
2021-11-08 09:00:00,44.04,57.93,130.1,99.91,0.012,962.0
2021-11-08 10:00:00,37.36,57.2,121.4,99.981,0.015,986.0
2021-11-08 11:00:00,35.5,58.13,109.0,99.983,0.016,1134.0
2021-11-08 12:00:00,43.95,55.53,84.7,99.979,0.048,975.0
2021-11-08 13:00:00,44.18,53.66,108.9,99.969,0.041,1114.0
2021-11-08 14:00:00,30.23,51.23,83.4,99.973,0.043,1142.0
2021-11-08 15:00:00,34.77,53.51,118.3,99.918,0.035,951.0
2021-11-08 16:00:00,37.56,52.65,97.8,99.979,0.02,1052.0
2021-11-08 17:00:00,33.33,56.7,142.8,99.977,0.05,948.0
2021-11-08 18:00:00,35.85,57.37,144.2,99.928,0.025,1124.0
2021-11-08 19:00:00,44.32,51.77,97.6,99.952,0.017,894.0
2021-11-08 20:00:00,97.06,56.15,6751.3,82.206,24.567,1139.0
2021-11-08 21:00:00,95.26,57.84,8818.4,82.128,24.45,1153.0
2021-11-08 22:00:00,98.13,53.12,7454.5,83.875,10.463,876.0
2021-11-08 23:00:00,93.84,51.35,5096.2,86.8,23.844,1191.0
