timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-04-18 00:00:00,41.45,56.74,90.9,99.913,0.041,867.0
2021-04-18 01:00:00,40.64,50.71,114.5,99.973,0.026,1138.0
2021-04-18 02:00:00,36.06,56.3,135.6,99.978,0.03,911.0
2021-04-18 03:00:00,94.3,53.79,2876.1,96.024,5.922,1137.0
2021-04-18 04:00:00,89.49,56.43,1889.0,95.161,7.627,1158.0
2021-04-18 05:00:00,88.11,52.17,1953.6,96.408,9.877,1070.0
2021-04-18 06:00:00,91.21,52.04,2039.8,94.368,9.017,1014.0
2021-04-18 07:00:00,93.64,50.78,2210.9,94.626,6.527,1195.0
2021-04-18 08:00:00,40.54,59.4,102.3,99.958,0.032,912.0
2021-04-18 09:00:00,40.7,55.23,111.3,99.933,0.037,1091.0
2021-04-18 10:00:00,35.17,51.46,91.2,99.969,0.038,815.0
2021-04-18 11:00:00,39.08,52.81,105.7,99.927,0.026,920.0
2021-04-18 12:00:00,39.08,52.3,105.3,99.905,0.044,931.0
2021-04-18 13:00:00,44.05,58.21,135.5,99.906,0.044,1182.0
2021-04-18 14:00:00,34.85,54.02,95.0,99.976,0.043,1126.0
2021-04-18 15:00:00,30.89,54.36,85.3,99.949,0.023,925.0
2021-04-18 16:00:00,31.99,51.86,134.8,99.901,0.022,1040.0
2021-04-18 17:00:00,39.82,53.47,144.6,99.994,0.011,1159.0
2021-04-18 18:00:00,42.61,51.13,130.8,99.945,0.034,1120.0
2021-04-18 19:00:00,31.86,58.83,139.3,99.999,0.032,1143.0
2021-04-18 20:00:00,30.59,57.71,112.6,99.907,0.029,858.0
2021-04-18 21:00:00,40.68,51.69,146.5,99.976,0.043,988.0
2021-04-18 22:00:00,37.5,50.92,120.7,99.935,0.033,904.0
2021-04-18 23:00:00,37.85,55.12,117.6,99.907,0.02,868.0
