timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-02-20 00:00:00,88.77,59.82,1568.4,94.107,7.853,1188.0
2021-02-20 01:00:00,91.02,52.6,2724.8,95.189,7.131,1149.0
2021-02-20 02:00:00,91.94,53.45,1950.5,94.714,5.968,1172.0
2021-02-20 03:00:00,91.61,58.03,2033.1,94.576,7.675,1062.0
2021-02-20 04:00:00,41.67,58.34,131.5,100.0,0.033,1045.0
2021-02-20 05:00:00,37.98,58.45,143.2,99.962,0.04,1200.0
2021-02-20 06:00:00,43.91,59.57,128.1,99.916,0.031,1146.0
2021-02-20 07:00:00,36.08,55.51,92.5,99.929,0.021,1042.0
2021-02-20 08:00:00,30.74,59.89,142.7,99.902,0.022,986.0
2021-02-20 09:00:00,32.57,57.45,145.8,99.972,0.023,1090.0
2021-02-20 10:00:00,31.3,52.49,132.2,99.97,0.046,1018.0
2021-02-20 11:00:00,35.24,54.81,131.0,99.972,0.012,911.0
2021-02-20 12:00:00,39.73,52.44,131.8,99.928,0.02,920.0
2021-02-20 13:00:00,36.2,56.16,107.6,99.918,0.026,997.0
2021-02-20 14:00:00,36.59,55.51,144.5,99.904,0.04,911.0
2021-02-20 15:00:00,36.22,53.54,87.4,99.919,0.041,918.0
2021-02-20 16:00:00,41.33,51.93,100.6,99.989,0.028,1130.0
2021-02-20 17:00:00,38.59,50.12,93.3,99.955,0.014,896.0
2021-02-20 18:00:00,36.55,57.96,97.2,99.901,0.019,837.0
2021-02-20 19:00:00,43.75,50.25,123.6,99.947,0.024,912.0
2021-02-20 20:00:00,30.68,55.74,101.8,99.903,0.016,1187.0
2021-02-20 21:00:00,44.84,59.29,130.7,99.996,0.023,819.0
2021-02-20 22:00:00,31.99,56.88,114.9,99.937,0.05,1115.0
2021-02-20 23:00:00,33.8,56.72,95.3,99.946,0.033,1133.0
