timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-11-17 00:00:00,37.06,50.67,93.4,99.982,0.018,925.0
2021-11-17 01:00:00,34.22,59.55,120.3,99.903,0.023,1112.0
2021-11-17 02:00:00,44.11,51.09,122.6,99.914,0.011,1084.0
2021-11-17 03:00:00,44.62,59.56,135.9,99.985,0.036,988.0
2021-11-17 04:00:00,33.89,52.14,113.7,99.94,0.02,889.0
2021-11-17 05:00:00,40.0,53.18,90.0,99.995,0.042,879.0
2021-11-17 06:00:00,41.79,53.27,120.5,99.911,0.011,917.0
2021-11-17 07:00:00,32.42,50.23,137.3,99.949,0.046,911.0
2021-11-17 08:00:00,34.13,53.21,124.6,99.937,0.012,859.0
2021-11-17 09:00:00,40.07,51.52,119.3,99.987,0.041,1015.0
2021-11-17 10:00:00,38.66,55.74,100.3,99.928,0.025,911.0
2021-11-17 11:00:00,39.82,55.65,84.5,99.991,0.037,1122.0
2021-11-17 12:00:00,30.17,51.67,132.1,99.905,0.036,896.0
2021-11-17 13:00:00,34.61,52.78,98.6,99.934,0.016,1129.0
2021-11-17 14:00:00,37.01,59.28,101.6,99.939,0.048,847.0
2021-11-17 15:00:00,42.42,56.45,95.9,99.975,0.036,1121.0
2021-11-17 16:00:00,37.93,59.22,134.4,99.905,0.012,1182.0
2021-11-17 17:00:00,85.7,58.76,2785.2,95.59,8.625,986.0
2021-11-17 18:00:00,95.14,56.41,2905.4,96.535,9.306,1018.0
2021-11-17 19:00:00,85.42,58.93,2383.4,97.365,8.564,1095.0
2021-11-17 20:00:00,87.47,59.06,2264.3,97.131,7.048,1155.0
2021-11-17 21:00:00,90.7,56.48,2525.6,97.743,5.019,1076.0
2021-11-17 22:00:00,88.9,54.45,2119.7,97.887,5.003,1157.0
2021-11-17 23:00:00,40.97,51.86,105.5,99.987,0.031,989.0
