timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-03-07 00:00:00,32.85,58.8,80.8,99.908,0.049,900.0
2021-03-07 01:00:00,38.58,54.0,118.6,99.953,0.015,1196.0
2021-03-07 02:00:00,40.77,53.04,144.5,99.914,0.044,968.0
2021-03-07 03:00:00,32.16,51.8,111.9,99.904,0.031,964.0
2021-03-07 04:00:00,36.54,55.82,105.8,99.921,0.048,980.0
2021-03-07 05:00:00,37.81,56.36,140.4,99.917,0.018,1128.0
2021-03-07 06:00:00,32.51,51.27,90.6,99.975,0.037,848.0
2021-03-07 07:00:00,36.71,55.52,135.0,99.951,0.035,1153.0
2021-03-07 08:00:00,43.43,50.77,123.8,99.955,0.045,1053.0
2021-03-07 09:00:00,32.53,58.73,149.1,99.915,0.031,1049.0
2021-03-07 10:00:00,89.25,51.67,1949.8,97.975,5.267,1194.0
2021-03-07 11:00:00,91.88,57.49,1671.3,94.535,6.747,807.0
2021-03-07 12:00:00,91.8,57.9,2704.5,94.036,8.5,1023.0
2021-03-07 13:00:00,89.84,55.57,1875.0,94.756,7.211,1084.0
2021-03-07 14:00:00,38.83,59.05,109.9,99.933,0.034,1046.0
2021-03-07 15:00:00,43.41,50.99,124.6,99.939,0.025,997.0
2021-03-07 16:00:00,35.22,53.82,83.0,99.994,0.028,824.0
2021-03-07 17:00:00,41.93,56.18,107.6,99.987,0.024,882.0
2021-03-07 18:00:00,35.68,59.97,122.5,99.981,0.034,974.0
2021-03-07 19:00:00,37.65,55.16,87.3,99.953,0.015,1078.0
2021-03-07 20:00:00,34.7,58.25,138.4,99.91,0.011,1138.0
2021-03-07 21:00:00,33.16,52.37,87.3,99.955,0.031,972.0
2021-03-07 22:00:00,31.83,55.99,118.5,99.916,0.037,1165.0
2021-03-07 23:00:00,40.98,50.41,95.9,99.973,0.019,1088.0
