timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-11-28 00:00:00,41.52,56.97,139.3,99.988,0.017,988.0
2021-11-28 01:00:00,40.58,57.51,143.3,99.936,0.019,1138.0
2021-11-28 02:00:00,33.42,50.25,124.5,99.935,0.024,851.0
2021-11-28 03:00:00,43.43,57.11,106.3,99.97,0.03,986.0
2021-11-28 04:00:00,35.21,53.4,117.2,99.917,0.043,800.0
2021-11-28 05:00:00,44.86,54.39,88.4,99.945,0.032,1081.0
2021-11-28 06:00:00,39.68,59.25,120.7,99.969,0.017,959.0
2021-11-28 07:00:00,39.02,57.27,93.7,99.971,0.014,985.0
2021-11-28 08:00:00,33.89,56.81,134.3,99.987,0.017,1103.0
2021-11-28 09:00:00,31.69,59.84,142.2,99.942,0.03,1060.0
2021-11-28 10:00:00,43.41,55.58,137.1,99.945,0.028,1199.0
2021-11-28 11:00:00,40.46,51.73,104.3,99.91,0.011,1169.0
2021-11-28 12:00:00,80.86,52.62,1193.7,98.594,2.041,836.0
2021-11-28 13:00:00,82.68,55.76,1109.3,98.049,3.574,829.0
2021-11-28 14:00:00,77.64,58.06,594.9,99.491,2.653,1004.0
2021-11-28 15:00:00,43.91,51.33,134.7,99.994,0.02,1046.0
2021-11-28 16:00:00,31.25,55.66,101.2,99.977,0.032,924.0
2021-11-28 17:00:00,36.26,52.15,138.3,99.948,0.023,1040.0
2021-11-28 18:00:00,35.65,54.05,144.0,99.953,0.031,1110.0
2021-11-28 19:00:00,33.84,51.52,90.5,99.933,0.018,1162.0
2021-11-28 20:00:00,30.71,55.73,134.5,99.906,0.036,930.0
2021-11-28 21:00:00,36.64,50.64,95.7,99.983,0.02,853.0
2021-11-28 22:00:00,35.27,53.27,117.6,99.909,0.03,901.0
2021-11-28 23:00:00,38.54,54.89,136.7,99.967,0.031,1105.0
