timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-04-04 00:00:00,43.37,57.29,145.5,99.945,0.032,1114.0
2021-04-04 01:00:00,40.64,55.14,99.8,99.996,0.022,1058.0
2021-04-04 02:00:00,44.61,50.92,80.4,99.944,0.024,808.0
2021-04-04 03:00:00,35.38,57.12,111.3,99.949,0.03,1050.0
2021-04-04 04:00:00,42.68,53.37,147.8,99.902,0.028,903.0
2021-04-04 05:00:00,43.72,57.28,83.7,99.953,0.039,895.0
2021-04-04 06:00:00,40.04,59.09,97.6,99.96,0.021,806.0
2021-04-04 07:00:00,31.04,55.68,86.3,99.949,0.041,994.0
2021-04-04 08:00:00,34.33,57.88,140.0,99.973,0.029,843.0
2021-04-04 09:00:00,35.44,53.58,98.9,99.938,0.015,993.0
2021-04-04 10:00:00,39.93,58.13,100.2,99.913,0.037,1107.0
2021-04-04 11:00:00,32.35,59.56,131.4,100.0,0.047,1154.0
2021-04-04 12:00:00,32.89,56.24,93.5,99.904,0.029,860.0
2021-04-04 13:00:00,39.87,56.59,123.5,99.974,0.029,1087.0
2021-04-04 14:00:00,33.92,52.66,91.4,99.993,0.04,930.0
2021-04-04 15:00:00,93.56,59.61,2440.8,94.981,8.626,1023.0
2021-04-04 16:00:00,87.89,56.73,2712.2,94.07,8.372,1170.0
2021-04-04 17:00:00,36.63,56.4,120.3,99.925,0.049,1020.0
2021-04-04 18:00:00,35.64,53.86,86.6,100.0,0.046,1173.0
2021-04-04 19:00:00,40.74,54.32,130.1,99.913,0.022,983.0
2021-04-04 20:00:00,41.37,55.68,145.6,99.957,0.01,908.0
2021-04-04 21:00:00,31.45,53.62,126.9,99.961,0.033,879.0
2021-04-04 22:00:00,33.02,53.02,103.8,99.981,0.029,905.0
2021-04-04 23:00:00,44.63,52.85,139.6,99.986,0.028,1170.0
