timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-11-08 00:00:00,39.44,54.4,90.7,99.962,0.032,1119.0
2021-11-08 01:00:00,30.31,59.8,96.4,99.915,0.048,819.0
2021-11-08 02:00:00,31.7,55.49,128.2,99.94,0.011,1063.0
2021-11-08 03:00:00,34.63,53.59,100.1,99.942,0.043,1186.0
2021-11-08 04:00:00,34.45,56.52,108.3,99.946,0.041,965.0
2021-11-08 05:00:00,44.65,53.26,131.4,99.983,0.011,1040.0
2021-11-08 06:00:00,42.37,58.56,87.8,99.947,0.017,1040.0
2021-11-08 07:00:00,34.48,59.52,107.0,99.989,0.021,976.0
2021-11-08 08:00:00,41.63,54.32,90.3,99.915,0.022,1014.0
2021-11-08 09:00:00,36.88,55.91,118.0,99.907,0.047,904.0
2021-11-08 10:00:00,33.64,50.03,85.1,99.939,0.041,1056.0
2021-11-08 11:00:00,94.84,58.35,1962.1,95.404,6.098,1102.0
2021-11-08 12:00:00,91.38,51.51,1891.9,97.767,7.553,994.0
2021-11-08 13:00:00,91.17,54.22,2283.7,94.222,9.277,891.0
2021-11-08 14:00:00,95.51,59.72,1828.8,97.81,7.094,932.0
2021-11-08 15:00:00,42.84,56.79,96.4,99.986,0.049,1185.0
2021-11-08 16:00:00,30.67,54.13,117.0,99.94,0.021,944.0
2021-11-08 17:00:00,30.69,58.11,100.6,99.934,0.044,1008.0
2021-11-08 18:00:00,31.31,57.41,98.4,99.965,0.042,1038.0
2021-11-08 19:00:00,42.9,51.84,111.9,99.928,0.034,1018.0
2021-11-08 20:00:00,31.91,53.6,146.0,99.953,0.021,1145.0
2021-11-08 21:00:00,36.23,56.44,80.3,99.924,0.04,991.0
2021-11-08 22:00:00,30.43,56.84,102.1,99.94,0.045,1033.0
2021-11-08 23:00:00,42.46,54.03,106.1,99.984,0.018,932.0
