timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-03-30 00:00:00,30.36,58.57,138.7,99.913,0.034,1021.0
2021-03-30 01:00:00,37.92,58.28,145.4,99.996,0.012,978.0
2021-03-30 02:00:00,33.65,51.33,121.5,99.988,0.048,1110.0
2021-03-30 03:00:00,32.22,57.69,89.3,99.989,0.042,985.0
2021-03-30 04:00:00,40.26,57.97,90.1,99.956,0.037,946.0
2021-03-30 05:00:00,95.19,52.97,2812.0,94.438,6.375,1187.0
2021-03-30 06:00:00,85.26,59.5,2679.7,94.238,9.435,933.0
2021-03-30 07:00:00,95.99,51.97,1761.5,96.292,6.784,992.0
2021-03-30 08:00:00,38.66,58.08,135.0,99.934,0.025,809.0
2021-03-30 09:00:00,41.86,56.0,93.9,99.987,0.033,1188.0
2021-03-30 10:00:00,44.94,50.17,122.4,99.988,0.049,1072.0
2021-03-30 11:00:00,35.64,51.85,122.8,99.912,0.012,1124.0
2021-03-30 12:00:00,42.12,50.06,139.8,99.933,0.037,1097.0
2021-03-30 13:00:00,35.42,58.52,128.0,99.976,0.046,1129.0
2021-03-30 14:00:00,30.41,54.33,96.3,99.923,0.048,1045.0
2021-03-30 15:00:00,33.12,50.25,145.8,99.979,0.049,994.0
2021-03-30 16:00:00,35.44,53.44,133.6,99.968,0.01,1189.0
2021-03-30 17:00:00,35.82,51.35,132.9,99.953,0.038,928.0
2021-03-30 18:00:00,40.39,58.75,96.7,99.988,0.014,840.0
2021-03-30 19:00:00,35.94,58.14,127.7,99.939,0.04,884.0
2021-03-30 20:00:00,42.46,51.42,128.2,99.991,0.011,1137.0
2021-03-30 21:00:00,35.3,56.83,113.2,99.974,0.03,1180.0
2021-03-30 22:00:00,30.17,56.22,146.7,99.947,0.013,1096.0
2021-03-30 23:00:00,35.19,50.33,137.8,99.906,0.035,967.0
