timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-04-30 00:00:00,35.16,51.48,95.2,99.944,0.037,991.0
2021-04-30 01:00:00,40.65,56.97,149.9,99.931,0.044,812.0
2021-04-30 02:00:00,30.16,50.82,102.1,99.987,0.025,1049.0
2021-04-30 03:00:00,35.21,57.5,103.5,99.966,0.038,1014.0
2021-04-30 04:00:00,37.84,53.2,111.3,99.945,0.032,1087.0
2021-04-30 05:00:00,36.49,50.07,125.2,99.937,0.038,810.0
2021-04-30 06:00:00,37.41,53.02,134.4,99.905,0.041,811.0
2021-04-30 07:00:00,39.26,54.78,123.1,99.952,0.015,834.0
2021-04-30 08:00:00,34.51,58.82,102.3,99.981,0.046,825.0
2021-04-30 09:00:00,31.09,52.44,136.1,99.919,0.019,839.0
2021-04-30 10:00:00,43.43,54.67,141.0,99.919,0.033,950.0
2021-04-30 11:00:00,41.23,52.9,83.0,99.996,0.031,1101.0
2021-04-30 12:00:00,41.18,53.71,90.8,99.963,0.046,941.0
2021-04-30 13:00:00,38.74,58.61,89.6,99.904,0.041,860.0
2021-04-30 14:00:00,43.53,52.31,84.4,99.902,0.025,975.0
2021-04-30 15:00:00,38.71,50.86,92.3,99.962,0.048,1137.0
2021-04-30 16:00:00,41.05,57.85,118.1,99.942,0.027,994.0
2021-04-30 17:00:00,39.9,59.13,105.8,99.964,0.048,907.0
2021-04-30 18:00:00,98.17,56.83,5853.2,89.042,17.809,1155.0
2021-04-30 19:00:00,94.57,53.9,7861.6,85.13,24.829,1142.0
2021-04-30 20:00:00,95.2,57.83,6349.5,84.651,23.383,804.0
2021-04-30 21:00:00,97.65,51.38,8703.5,80.816,11.494,1045.0
2021-04-30 22:00:00,93.96,56.25,8751.5,86.981,21.407,1115.0
2021-04-30 23:00:00,31.19,51.46,146.1,99.969,0.033,992.0
