timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-10-28 00:00:00,42.31,53.09,95.5,99.987,0.049,1085.0
2021-10-28 01:00:00,35.57,59.13,98.5,99.943,0.05,1171.0
2021-10-28 02:00:00,40.12,58.11,147.8,99.977,0.023,862.0
2021-10-28 03:00:00,33.9,56.88,148.3,99.915,0.05,1060.0
2021-10-28 04:00:00,42.41,55.65,120.4,99.947,0.017,1159.0
2021-10-28 05:00:00,39.43,52.84,96.3,99.935,0.014,1160.0
2021-10-28 06:00:00,37.79,55.69,140.1,99.921,0.014,888.0
2021-10-28 07:00:00,33.48,55.18,84.6,99.983,0.018,1040.0
2021-10-28 08:00:00,32.87,57.94,80.4,99.939,0.045,953.0
2021-10-28 09:00:00,40.24,57.6,109.8,99.989,0.039,858.0
2021-10-28 10:00:00,43.52,59.04,117.9,99.949,0.026,808.0
2021-10-28 11:00:00,30.44,58.47,106.0,99.963,0.035,1018.0
2021-10-28 12:00:00,37.83,55.13,96.7,99.93,0.013,1085.0
2021-10-28 13:00:00,32.37,57.54,135.7,99.913,0.036,821.0
2021-10-28 14:00:00,44.43,54.64,92.6,99.984,0.029,1091.0
2021-10-28 15:00:00,94.76,51.94,6803.6,86.947,19.799,941.0
2021-10-28 16:00:00,96.17,50.56,8314.4,83.454,19.174,1077.0
2021-10-28 17:00:00,97.45,55.65,5451.5,86.653,15.671,1124.0
2021-10-28 18:00:00,92.37,52.97,7717.9,86.927,20.387,848.0
2021-10-28 19:00:00,95.32,50.35,6876.2,81.708,23.137,919.0
2021-10-28 20:00:00,42.66,51.77,106.2,99.981,0.013,980.0
2021-10-28 21:00:00,43.18,56.46,111.9,99.979,0.048,958.0
2021-10-28 22:00:00,32.05,53.23,121.3,99.914,0.016,1160.0
2021-10-28 23:00:00,34.0,53.48,80.0,99.919,0.014,1016.0
