timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-05-09 00:00:00,35.82,52.48,109.7,99.957,0.01,891.0
2021-05-09 01:00:00,31.59,56.0,108.9,99.902,0.021,974.0
2021-05-09 02:00:00,30.42,55.61,111.7,99.949,0.027,998.0
2021-05-09 03:00:00,37.94,57.3,125.3,99.995,0.015,984.0
2021-05-09 04:00:00,35.11,59.52,100.2,99.992,0.042,849.0
2021-05-09 05:00:00,40.57,53.53,81.9,99.966,0.023,1169.0
2021-05-09 06:00:00,38.93,54.02,116.5,99.996,0.021,825.0
2021-05-09 07:00:00,35.81,52.2,141.4,99.988,0.044,1082.0
2021-05-09 08:00:00,37.24,55.33,131.4,99.995,0.021,1138.0
2021-05-09 09:00:00,38.58,53.06,148.7,99.907,0.019,1121.0
2021-05-09 10:00:00,43.4,57.05,102.2,99.994,0.036,843.0
2021-05-09 11:00:00,42.73,53.68,123.7,99.965,0.03,928.0
2021-05-09 12:00:00,31.12,57.61,117.3,99.927,0.043,1042.0
2021-05-09 13:00:00,38.43,57.34,131.1,99.916,0.018,810.0
2021-05-09 14:00:00,34.04,52.2,103.0,99.924,0.02,1115.0
2021-05-09 15:00:00,44.8,59.0,143.7,99.975,0.027,928.0
2021-05-09 16:00:00,36.91,58.51,139.4,99.955,0.045,1170.0
2021-05-09 17:00:00,42.23,58.24,146.4,99.906,0.022,845.0
2021-05-09 18:00:00,42.15,56.32,127.5,99.965,0.041,1132.0
2021-05-09 19:00:00,34.81,50.71,104.0,99.969,0.049,1172.0
2021-05-09 20:00:00,36.27,51.78,145.0,99.963,0.023,1118.0
2021-05-09 21:00:00,44.15,56.11,95.2,99.938,0.029,1162.0
2021-05-09 22:00:00,35.8,51.04,136.7,99.946,0.018,820.0
2021-05-09 23:00:00,36.14,54.91,90.4,99.988,0.045,1142.0
