timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-12-31 00:00:00,41.77,53.29,108.5,99.98,0.01,1145.0
2021-12-31 01:00:00,40.44,59.0,125.3,99.934,0.024,1164.0
2021-12-31 02:00:00,37.8,51.43,117.6,99.972,0.024,1165.0
2021-12-31 03:00:00,31.21,54.11,87.3,99.986,0.029,996.0
2021-12-31 04:00:00,30.77,52.28,142.7,99.942,0.035,1180.0
2021-12-31 05:00:00,35.57,55.48,149.5,99.907,0.036,947.0
2021-12-31 06:00:00,36.9,59.31,106.7,99.973,0.046,1043.0
2021-12-31 07:00:00,30.05,51.54,91.9,99.956,0.041,870.0
2021-12-31 08:00:00,32.16,57.61,131.1,99.963,0.043,1180.0
2021-12-31 09:00:00,31.62,55.86,98.4,99.958,0.046,889.0
2021-12-31 10:00:00,40.09,53.22,89.3,99.998,0.045,1033.0
2021-12-31 11:00:00,37.8,51.6,147.2,99.992,0.045,812.0
2021-12-31 12:00:00,38.1,51.86,143.3,99.973,0.032,1021.0
2021-12-31 13:00:00,31.41,54.56,95.0,99.932,0.03,814.0
2021-12-31 14:00:00,37.53,53.62,124.3,99.942,0.044,969.0
2021-12-31 15:00:00,32.68,57.85,106.5,99.914,0.023,1162.0
2021-12-31 16:00:00,37.35,58.4,140.8,99.923,0.019,894.0
2021-12-31 17:00:00,37.94,57.12,110.7,99.954,0.018,837.0
2021-12-31 18:00:00,35.86,56.03,109.4,99.978,0.012,1162.0
2021-12-31 19:00:00,30.89,54.67,80.6,99.967,0.028,1128.0
2021-12-31 20:00:00,36.79,57.05,82.6,99.986,0.023,867.0
2021-12-31 21:00:00,37.57,55.99,135.0,99.908,0.036,1032.0
2021-12-31 22:00:00,44.95,51.84,114.8,99.966,0.033,1037.0
2021-12-31 23:00:00,43.54,54.95,136.2,99.929,0.04,940.0
