timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2022-01-10 00:00:00,35.41,58.67,135.7,99.903,0.047,1030.0
2022-01-10 01:00:00,44.8,52.2,109.8,99.949,0.012,875.0
2022-01-10 02:00:00,35.52,58.5,129.3,99.951,0.026,953.0
2022-01-10 03:00:00,42.38,55.12,138.9,99.996,0.027,802.0
2022-01-10 04:00:00,41.56,56.99,130.5,99.918,0.03,947.0
2022-01-10 05:00:00,95.5,55.59,5731.4,84.578,24.34,1185.0
2022-01-10 06:00:00,93.64,57.29,7698.9,86.265,21.737,988.0
2022-01-10 07:00:00,92.83,55.38,8853.7,91.956,22.21,993.0
2022-01-10 08:00:00,32.67,58.9,104.7,100.0,0.023,847.0
2022-01-10 09:00:00,34.39,52.16,131.1,99.947,0.027,899.0
2022-01-10 10:00:00,38.51,58.1,110.3,99.968,0.031,854.0
2022-01-10 11:00:00,42.39,54.12,117.5,99.919,0.016,985.0
2022-01-10 12:00:00,42.99,50.84,117.6,99.962,0.044,969.0
2022-01-10 13:00:00,39.1,59.22,146.6,99.936,0.048,1059.0
2022-01-10 14:00:00,30.1,52.55,108.6,99.913,0.043,1123.0
2022-01-10 15:00:00,38.42,53.43,118.4,99.973,0.047,977.0
2022-01-10 16:00:00,39.84,52.26,85.0,99.991,0.024,834.0
2022-01-10 17:00:00,40.57,57.49,82.8,99.963,0.023,1137.0
2022-01-10 18:00:00,31.06,58.22,95.7,99.901,0.016,804.0
2022-01-10 19:00:00,39.07,53.65,133.2,99.92,0.014,1080.0
2022-01-10 20:00:00,41.28,57.03,92.7,99.926,0.04,985.0
2022-01-10 21:00:00,39.35,58.03,112.8,99.98,0.044,992.0
2022-01-10 22:00:00,40.31,59.41,97.0,99.975,0.019,1176.0
2022-01-10 23:00:00,43.64,56.99,124.8,99.936,0.04,943.0
