timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-06-22 00:00:00,42.13,55.36,104.2,99.93,0.045,863.0
2021-06-22 01:00:00,40.94,57.59,126.9,99.946,0.024,937.0
2021-06-22 02:00:00,32.39,51.35,80.1,99.921,0.047,987.0
2021-06-22 03:00:00,34.19,57.32,126.8,99.933,0.044,842.0
2021-06-22 04:00:00,43.98,56.75,101.2,99.979,0.05,865.0
2021-06-22 05:00:00,39.52,55.83,122.1,99.976,0.049,1174.0
2021-06-22 06:00:00,37.42,56.36,97.5,99.981,0.014,1172.0
2021-06-22 07:00:00,32.0,59.72,136.8,99.933,0.045,886.0
2021-06-22 08:00:00,32.31,51.15,104.8,99.977,0.048,1026.0
2021-06-22 09:00:00,30.45,54.79,119.4,99.962,0.036,1123.0
2021-06-22 10:00:00,34.45,53.65,147.8,99.979,0.039,1181.0
2021-06-22 11:00:00,37.18,52.28,115.7,99.924,0.025,841.0
2021-06-22 12:00:00,86.78,52.28,894.8,99.491,1.321,1028.0
2021-06-22 13:00:00,86.97,59.3,1127.7,98.647,2.79,920.0
2021-06-22 14:00:00,85.23,51.15,1071.9,99.087,1.647,1030.0
2021-06-22 15:00:00,40.81,57.54,81.2,99.908,0.032,1034.0
2021-06-22 16:00:00,42.31,50.93,84.2,99.911,0.046,955.0
2021-06-22 17:00:00,34.91,59.09,85.0,99.943,0.035,934.0
2021-06-22 18:00:00,42.3,59.76,136.8,99.964,0.04,983.0
2021-06-22 19:00:00,41.09,57.88,148.4,99.965,0.012,1161.0
2021-06-22 20:00:00,42.59,50.82,108.1,99.905,0.045,1177.0
2021-06-22 21:00:00,35.77,50.7,125.6,99.963,0.033,1122.0
2021-06-22 22:00:00,35.04,52.77,131.7,99.927,0.034,1166.0
2021-06-22 23:00:00,36.98,52.13,83.3,99.915,0.044,920.0
