timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-12-04 00:00:00,42.25,51.82,118.1,99.977,0.024,1162.0
2021-12-04 01:00:00,36.32,58.09,112.8,99.954,0.046,852.0
2021-12-04 02:00:00,37.79,54.7,148.5,99.998,0.024,1030.0
2021-12-04 03:00:00,30.06,58.12,120.4,99.921,0.019,839.0
2021-12-04 04:00:00,44.63,54.46,99.8,99.91,0.049,1072.0
2021-12-04 05:00:00,42.79,54.05,142.5,99.998,0.021,834.0
2021-12-04 06:00:00,34.68,58.52,102.3,99.961,0.017,938.0
2021-12-04 07:00:00,37.17,51.16,120.6,99.922,0.046,958.0
2021-12-04 08:00:00,35.86,57.28,99.0,99.999,0.014,814.0
2021-12-04 09:00:00,40.99,50.48,115.7,99.933,0.041,1156.0
2021-12-04 10:00:00,32.79,55.73,101.7,99.952,0.024,1079.0
2021-12-04 11:00:00,33.25,59.99,130.8,99.907,0.02,993.0
2021-12-04 12:00:00,38.35,53.11,91.8,99.958,0.016,1022.0
2021-12-04 13:00:00,42.67,50.52,120.1,99.966,0.012,882.0
2021-12-04 14:00:00,31.85,51.96,86.9,99.911,0.037,825.0
2021-12-04 15:00:00,35.86,59.68,148.7,99.919,0.05,1068.0
2021-12-04 16:00:00,44.39,57.14,97.8,99.951,0.023,1055.0
2021-12-04 17:00:00,35.37,50.86,99.3,99.927,0.022,1051.0
2021-12-04 18:00:00,34.85,52.76,134.1,99.938,0.012,1054.0
2021-12-04 19:00:00,31.51,54.43,138.2,99.986,0.047,1078.0
2021-12-04 20:00:00,33.56,53.21,142.7,99.903,0.038,1033.0
2021-12-04 21:00:00,44.94,53.33,120.2,99.99,0.049,1053.0
2021-12-04 22:00:00,39.72,59.76,96.7,99.994,0.042,1109.0
2021-12-04 23:00:00,41.47,54.6,144.0,99.911,0.036,906.0
