timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-05-12 00:00:00,39.77,59.9,145.5,99.962,0.013,1122.0
2021-05-12 01:00:00,44.18,56.0,129.3,99.93,0.029,972.0
2021-05-12 02:00:00,35.5,51.75,89.8,99.957,0.039,1181.0
2021-05-12 03:00:00,43.72,58.53,95.1,99.915,0.024,1146.0
2021-05-12 04:00:00,40.68,54.43,135.3,99.985,0.029,988.0
2021-05-12 05:00:00,92.74,57.02,2333.0,95.752,8.013,1110.0
2021-05-12 06:00:00,89.56,59.89,2410.0,94.852,6.03,1162.0
2021-05-12 07:00:00,89.33,58.31,2876.2,96.098,6.017,1158.0
2021-05-12 08:00:00,89.0,58.97,2517.4,94.8,5.13,1175.0
2021-05-12 09:00:00,87.37,55.07,1973.7,96.391,4.02,994.0
2021-05-12 10:00:00,43.96,53.26,94.4,99.99,0.047,1136.0
2021-05-12 11:00:00,40.65,50.67,80.5,99.957,0.023,824.0
2021-05-12 12:00:00,33.81,54.77,129.1,99.989,0.044,888.0
2021-05-12 13:00:00,34.73,58.16,137.9,99.997,0.018,1119.0
2021-05-12 14:00:00,38.7,59.42,93.0,99.952,0.013,1093.0
2021-05-12 15:00:00,36.86,57.27,115.2,99.901,0.025,1013.0
2021-05-12 16:00:00,41.52,54.38,121.6,99.984,0.011,1118.0
2021-05-12 17:00:00,30.73,59.07,103.3,99.919,0.031,1155.0
2021-05-12 18:00:00,34.01,54.05,122.7,99.999,0.031,965.0
2021-05-12 19:00:00,36.98,50.64,94.5,99.971,0.03,809.0
2021-05-12 20:00:00,41.04,52.75,91.8,99.996,0.032,1154.0
2021-05-12 21:00:00,30.76,50.97,136.0,99.932,0.048,952.0
2021-05-12 22:00:00,32.62,56.34,112.4,99.909,0.035,909.0
2021-05-12 23:00:00,31.79,55.36,142.1,99.937,0.014,1023.0
