timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-09-03 00:00:00,34.93,52.23,146.2,99.972,0.041,1140.0
2021-09-03 01:00:00,30.6,53.35,130.4,99.921,0.035,942.0
2021-09-03 02:00:00,36.32,55.87,110.8,99.925,0.021,906.0
2021-09-03 03:00:00,41.68,53.1,143.9,99.91,0.033,1134.0
2021-09-03 04:00:00,32.86,57.75,85.5,99.993,0.031,1005.0
2021-09-03 05:00:00,39.13,54.82,124.9,99.963,0.016,819.0
2021-09-03 06:00:00,35.65,53.72,129.4,99.968,0.045,1052.0
2021-09-03 07:00:00,44.98,51.24,106.7,99.952,0.019,968.0
2021-09-03 08:00:00,44.87,57.94,98.6,99.95,0.026,939.0
2021-09-03 09:00:00,33.48,53.48,149.2,99.925,0.011,995.0
2021-09-03 10:00:00,39.62,58.78,96.3,99.947,0.035,1188.0
2021-09-03 11:00:00,37.19,53.42,119.8,99.976,0.027,1029.0
2021-09-03 12:00:00,36.47,52.41,113.1,99.941,0.026,971.0
2021-09-03 13:00:00,43.69,59.0,142.1,99.945,0.028,987.0
2021-09-03 14:00:00,41.58,59.73,85.3,99.971,0.02,925.0
2021-09-03 15:00:00,38.29,51.43,81.7,99.941,0.045,904.0
2021-09-03 16:00:00,34.1,53.17,90.3,99.996,0.042,1036.0
2021-09-03 17:00:00,36.12,53.56,130.1,99.93,0.042,844.0
2021-09-03 18:00:00,43.67,57.2,112.9,99.928,0.044,847.0
2021-09-03 19:00:00,36.53,50.91,110.2,99.952,0.032,1092.0
2021-09-03 20:00:00,42.56,55.02,82.6,99.938,0.018,1200.0
2021-09-03 21:00:00,33.58,57.79,139.5,99.932,0.026,903.0
2021-09-03 22:00:00,37.75,58.28,104.8,99.997,0.016,1160.0
2021-09-03 23:00:00,41.36,57.92,128.6,99.993,0.044,1146.0
