timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-09-19 00:00:00,38.73,52.47,144.5,99.902,0.014,1130.0
2021-09-19 01:00:00,44.88,51.1,84.4,99.968,0.019,950.0
2021-09-19 02:00:00,37.36,55.43,118.1,99.916,0.029,919.0
2021-09-19 03:00:00,31.75,54.16,98.2,99.961,0.029,975.0
2021-09-19 04:00:00,33.41,57.62,146.2,99.97,0.01,1198.0
2021-09-19 05:00:00,41.68,59.27,137.3,99.917,0.014,1072.0
2021-09-19 06:00:00,36.24,56.33,80.5,99.976,0.024,880.0
2021-09-19 07:00:00,35.39,54.48,123.5,99.922,0.049,866.0
2021-09-19 08:00:00,44.73,59.6,117.5,99.951,0.013,1090.0
2021-09-19 09:00:00,31.49,58.27,112.2,99.986,0.048,997.0
2021-09-19 10:00:00,94.07,55.6,6887.1,83.339,17.166,959.0
2021-09-19 11:00:00,98.83,51.94,4496.1,90.719,23.322,1116.0
2021-09-19 12:00:00,97.99,59.89,7125.2,87.382,23.352,1168.0
2021-09-19 13:00:00,92.63,52.95,4841.3,88.196,15.679,1165.0
2021-09-19 14:00:00,96.04,55.02,8517.7,87.519,10.246,827.0
2021-09-19 15:00:00,95.74,54.02,4511.3,86.641,14.273,1194.0
2021-09-19 16:00:00,43.14,58.78,105.7,99.965,0.05,1187.0
2021-09-19 17:00:00,39.9,52.58,92.7,99.915,0.044,857.0
2021-09-19 18:00:00,34.0,53.1,82.1,99.904,0.017,1196.0
2021-09-19 19:00:00,42.26,58.9,80.6,99.939,0.036,951.0
2021-09-19 20:00:00,36.7,52.55,85.9,99.9,0.011,829.0
2021-09-19 21:00:00,43.5,54.13,113.1,99.99,0.046,1169.0
2021-09-19 22:00:00,31.05,59.88,130.6,99.927,0.048,1103.0
2021-09-19 23:00:00,40.38,52.99,105.2,99.961,0.047,960.0
