timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-02-25 00:00:00,36.93,57.47,101.5,99.987,0.025,1147.0
2021-02-25 01:00:00,39.5,57.56,140.4,99.976,0.049,846.0
2021-02-25 02:00:00,35.53,52.99,143.4,99.924,0.02,1117.0
2021-02-25 03:00:00,35.55,57.11,94.7,99.963,0.023,1028.0
2021-02-25 04:00:00,44.77,50.76,133.1,99.952,0.043,827.0
2021-02-25 05:00:00,37.23,59.3,81.9,99.922,0.033,1083.0
2021-02-25 06:00:00,34.12,57.67,108.3,99.933,0.015,1011.0
2021-02-25 07:00:00,41.47,56.32,113.4,99.949,0.034,942.0
2021-02-25 08:00:00,41.02,56.04,107.6,99.918,0.037,1156.0
2021-02-25 09:00:00,43.14,51.53,108.0,99.957,0.015,911.0
2021-02-25 10:00:00,38.81,51.83,111.8,99.994,0.039,963.0
2021-02-25 11:00:00,30.36,58.9,123.2,99.912,0.013,1155.0
2021-02-25 12:00:00,32.64,58.97,110.2,99.992,0.039,1164.0
2021-02-25 13:00:00,30.83,58.5,112.2,99.989,0.031,907.0
2021-02-25 14:00:00,37.71,53.62,114.9,99.932,0.028,922.0
2021-02-25 15:00:00,31.35,51.01,145.5,99.975,0.048,921.0
2021-02-25 16:00:00,44.12,56.17,116.1,99.912,0.044,882.0
2021-02-25 17:00:00,30.72,59.33,123.3,99.921,0.016,1067.0
2021-02-25 18:00:00,37.19,59.67,91.0,99.97,0.024,1061.0
2021-02-25 19:00:00,36.65,51.23,97.0,99.92,0.024,1057.0
2021-02-25 20:00:00,35.36,57.79,134.4,99.984,0.016,1084.0
2021-02-25 21:00:00,35.25,50.04,127.5,99.924,0.021,931.0
2021-02-25 22:00:00,35.59,55.52,143.5,99.983,0.015,816.0
2021-02-25 23:00:00,36.76,54.87,132.6,99.937,0.024,1099.0
