timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-02-16 00:00:00,35.18,54.58,85.1,99.991,0.014,892.0
2021-02-16 01:00:00,35.85,53.28,107.8,99.997,0.03,1075.0
2021-02-16 02:00:00,37.82,50.16,141.6,99.955,0.012,1074.0
2021-02-16 03:00:00,41.67,56.81,108.9,99.939,0.031,822.0
2021-02-16 04:00:00,34.39,52.41,92.3,99.936,0.041,1014.0
2021-02-16 05:00:00,31.5,54.08,115.7,99.95,0.018,984.0
2021-02-16 06:00:00,85.54,55.62,2823.4,97.64,7.558,978.0
2021-02-16 07:00:00,86.6,55.41,2640.5,94.247,8.391,934.0
2021-02-16 08:00:00,92.21,54.76,1811.6,94.171,5.702,968.0
2021-02-16 09:00:00,30.22,50.54,148.6,99.924,0.041,1059.0
2021-02-16 10:00:00,43.9,53.29,85.2,99.991,0.034,930.0
2021-02-16 11:00:00,41.07,52.58,141.9,99.911,0.012,1042.0
2021-02-16 12:00:00,35.37,53.45,145.8,99.993,0.044,1035.0
2021-02-16 13:00:00,32.09,54.07,142.0,99.958,0.029,863.0
2021-02-16 14:00:00,31.93,52.8,146.9,99.968,0.019,845.0
2021-02-16 15:00:00,36.24,59.93,98.3,99.928,0.025,1031.0
2021-02-16 16:00:00,35.93,51.87,134.9,99.955,0.015,856.0
2021-02-16 17:00:00,39.57,51.06,130.0,99.908,0.027,853.0
2021-02-16 18:00:00,39.9,54.9,131.6,99.906,0.023,1027.0
2021-02-16 19:00:00,34.83,52.62,105.6,99.906,0.037,1121.0
2021-02-16 20:00:00,30.83,57.13,145.2,99.963,0.014,885.0
2021-02-16 21:00:00,35.81,59.28,136.3,99.918,0.01,819.0
2021-02-16 22:00:00,32.2,52.32,118.3,99.976,0.011,1113.0
2021-02-16 23:00:00,31.42,51.69,85.5,99.902,0.032,912.0
