timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-10-08 00:00:00,44.56,58.55,139.6,99.904,0.016,930.0
2021-10-08 01:00:00,43.51,57.08,121.8,99.992,0.045,909.0
2021-10-08 02:00:00,37.0,55.03,96.2,99.925,0.015,1153.0
2021-10-08 03:00:00,42.14,55.83,114.2,99.955,0.048,1149.0
2021-10-08 04:00:00,36.84,56.61,128.0,99.987,0.036,1146.0
2021-10-08 05:00:00,41.57,52.25,89.4,99.998,0.041,1185.0
2021-10-08 06:00:00,37.9,50.89,142.1,99.949,0.032,1148.0
2021-10-08 07:00:00,30.54,56.12,89.8,99.946,0.029,947.0
2021-10-08 08:00:00,95.75,59.55,1598.7,96.979,8.551,821.0
2021-10-08 09:00:00,85.31,58.87,2619.6,96.459,7.199,1049.0
2021-10-08 10:00:00,88.1,52.11,2249.6,96.461,8.837,1200.0
2021-10-08 11:00:00,88.68,52.91,2139.4,94.453,9.244,1045.0
2021-10-08 12:00:00,91.33,59.3,1742.9,94.346,6.903,960.0
2021-10-08 13:00:00,33.77,58.19,126.6,99.902,0.046,1180.0
2021-10-08 14:00:00,36.49,56.76,142.8,99.914,0.028,895.0
2021-10-08 15:00:00,31.24,57.01,80.3,99.955,0.04,1115.0
2021-10-08 16:00:00,39.55,57.07,86.1,99.962,0.018,873.0
2021-10-08 17:00:00,40.66,55.53,100.6,99.922,0.04,1132.0
2021-10-08 18:00:00,31.21,57.49,89.6,99.968,0.013,1182.0
2021-10-08 19:00:00,40.14,55.97,143.6,99.988,0.027,1194.0
2021-10-08 20:00:00,34.21,51.43,147.9,99.917,0.014,854.0
2021-10-08 21:00:00,39.79,53.01,81.2,99.986,0.018,1127.0
2021-10-08 22:00:00,42.95,52.89,108.0,99.987,0.036,884.0
2021-10-08 23:00:00,32.65,59.71,121.3,99.938,0.017,876.0
