timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-10-06 00:00:00,33.29,50.47,147.0,99.943,0.028,974.0
2021-10-06 01:00:00,33.61,56.1,80.1,99.973,0.024,867.0
2021-10-06 02:00:00,44.69,56.91,101.0,99.958,0.01,1120.0
2021-10-06 03:00:00,31.26,58.91,106.6,99.941,0.046,1061.0
2021-10-06 04:00:00,36.65,51.55,133.1,99.902,0.04,1101.0
2021-10-06 05:00:00,44.13,55.89,97.4,99.925,0.046,1063.0
2021-10-06 06:00:00,43.18,57.48,136.2,99.908,0.039,1009.0
2021-10-06 07:00:00,38.01,55.7,107.4,99.998,0.046,852.0
2021-10-06 08:00:00,31.85,50.77,115.6,99.979,0.031,876.0
2021-10-06 09:00:00,36.97,53.95,136.3,99.938,0.022,896.0
2021-10-06 10:00:00,75.91,56.45,1022.4,98.704,1.393,947.0
2021-10-06 11:00:00,83.77,54.48,1032.0,98.49,2.473,878.0
2021-10-06 12:00:00,86.35,59.11,720.0,98.685,1.121,927.0
2021-10-06 13:00:00,85.27,57.82,1136.2,99.354,1.627,916.0
2021-10-06 14:00:00,77.28,55.04,616.9,98.045,3.763,1050.0
2021-10-06 15:00:00,83.63,53.91,771.5,98.019,1.283,1187.0
2021-10-06 16:00:00,31.98,59.32,113.9,99.981,0.026,802.0
2021-10-06 17:00:00,36.76,52.03,135.7,99.907,0.013,833.0
2021-10-06 18:00:00,34.91,59.17,87.4,99.99,0.02,1016.0
2021-10-06 19:00:00,35.09,55.51,117.0,99.936,0.016,1021.0
2021-10-06 20:00:00,36.31,52.18,110.2,99.988,0.047,806.0
2021-10-06 21:00:00,35.75,52.4,137.2,99.962,0.021,1197.0
2021-10-06 22:00:00,36.84,56.96,88.2,99.998,0.037,1137.0
2021-10-06 23:00:00,31.52,59.39,131.8,99.975,0.02,827.0
