timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-03-24 00:00:00,36.75,55.73,147.1,99.909,0.038,1087.0
2021-03-24 01:00:00,35.16,59.33,149.8,99.967,0.021,1144.0
2021-03-24 02:00:00,36.95,52.71,101.7,99.903,0.035,1065.0
2021-03-24 03:00:00,44.77,55.59,119.1,99.979,0.03,964.0
2021-03-24 04:00:00,31.83,53.36,109.0,99.954,0.011,1001.0
2021-03-24 05:00:00,42.09,53.68,81.4,99.945,0.024,928.0
2021-03-24 06:00:00,41.89,59.95,89.9,99.9,0.021,1126.0
2021-03-24 07:00:00,41.91,58.27,87.8,99.945,0.01,911.0
2021-03-24 08:00:00,35.87,50.86,99.0,99.981,0.02,1058.0
2021-03-24 09:00:00,42.91,50.61,96.4,99.923,0.035,1037.0
2021-03-24 10:00:00,36.73,51.03,139.9,99.941,0.039,1016.0
2021-03-24 11:00:00,37.67,54.42,133.5,99.972,0.042,919.0
2021-03-24 12:00:00,43.67,58.14,136.4,99.949,0.042,920.0
2021-03-24 13:00:00,32.93,51.84,137.4,99.92,0.044,815.0
2021-03-24 14:00:00,30.52,53.43,107.9,99.9,0.031,898.0
2021-03-24 15:00:00,38.44,59.26,86.2,99.909,0.041,1057.0
2021-03-24 16:00:00,32.08,58.93,144.0,99.944,0.03,1106.0
2021-03-24 17:00:00,35.05,58.26,90.0,99.977,0.013,1029.0
2021-03-24 18:00:00,30.09,52.52,104.5,99.944,0.015,929.0
2021-03-24 19:00:00,32.23,55.55,147.8,99.926,0.033,1010.0
2021-03-24 20:00:00,30.99,50.97,146.8,99.945,0.031,977.0
2021-03-24 21:00:00,33.42,58.61,80.7,99.978,0.025,1105.0
2021-03-24 22:00:00,36.82,57.39,141.4,99.962,0.011,1154.0
2021-03-24 23:00:00,36.66,51.45,100.4,99.92,0.026,936.0
