timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2022-01-10 00:00:00,36.57,56.37,132.8,99.966,0.028,920.0
2022-01-10 01:00:00,37.03,55.8,96.4,99.984,0.027,818.0
2022-01-10 02:00:00,32.69,51.02,86.2,99.91,0.046,949.0
2022-01-10 03:00:00,40.21,52.29,148.9,99.986,0.019,861.0
2022-01-10 04:00:00,31.14,51.84,84.9,99.981,0.03,1111.0
2022-01-10 05:00:00,34.22,56.99,114.7,99.917,0.046,1135.0
2022-01-10 06:00:00,36.64,52.76,104.9,99.918,0.034,1019.0
2022-01-10 07:00:00,30.08,55.72,138.6,99.986,0.038,1024.0
2022-01-10 08:00:00,31.56,58.44,95.9,99.982,0.017,897.0
2022-01-10 09:00:00,31.5,56.9,92.3,99.955,0.032,1075.0
2022-01-10 10:00:00,32.24,57.57,111.4,99.937,0.014,1195.0
2022-01-10 11:00:00,40.63,54.44,114.2,99.972,0.011,836.0
2022-01-10 12:00:00,41.51,51.48,145.2,99.97,0.011,966.0
2022-01-10 13:00:00,87.69,59.42,1677.2,95.43,5.448,1113.0
2022-01-10 14:00:00,89.44,52.45,1572.3,97.266,8.679,1051.0
2022-01-10 15:00:00,40.59,52.73,110.7,99.967,0.016,913.0
2022-01-10 16:00:00,37.42,55.23,105.6,99.948,0.045,1115.0
2022-01-10 17:00:00,39.23,59.59,141.1,99.982,0.027,897.0
2022-01-10 18:00:00,32.59,57.18,85.7,99.98,0.028,872.0
2022-01-10 19:00:00,31.47,53.26,88.9,99.954,0.021,1148.0
2022-01-10 20:00:00,39.37,57.76,84.2,99.951,0.014,910.0
2022-01-10 21:00:00,44.54,53.76,125.6,99.96,0.03,1163.0
2022-01-10 22:00:00,32.82,51.3,96.1,99.946,0.037,1076.0
2022-01-10 23:00:00,33.54,50.64,135.9,99.992,0.033,893.0
