timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-06-21 00:00:00,36.54,54.25,128.0,99.925,0.028,803.0
2021-06-21 01:00:00,31.18,51.04,131.5,99.997,0.047,951.0
2021-06-21 02:00:00,43.23,56.87,112.0,99.939,0.025,977.0
2021-06-21 03:00:00,36.38,57.1,123.1,99.908,0.049,865.0
2021-06-21 04:00:00,42.23,55.5,141.6,99.992,0.033,1062.0
2021-06-21 05:00:00,43.09,58.46,125.9,99.971,0.023,1061.0
2021-06-21 06:00:00,42.71,58.21,91.1,99.938,0.035,873.0
2021-06-21 07:00:00,87.12,51.31,1551.9,95.929,5.441,1137.0
2021-06-21 08:00:00,87.32,59.33,2458.0,95.457,5.762,838.0
2021-06-21 09:00:00,90.29,59.41,1675.3,97.316,7.58,1180.0
2021-06-21 10:00:00,88.32,55.44,2233.0,94.138,4.946,1106.0
2021-06-21 11:00:00,86.69,59.91,1609.5,94.665,7.263,943.0
2021-06-21 12:00:00,36.81,56.14,97.5,99.966,0.016,1163.0
2021-06-21 13:00:00,44.11,50.32,137.5,99.996,0.015,1072.0
2021-06-21 14:00:00,41.2,52.03,80.8,99.935,0.016,899.0
2021-06-21 15:00:00,38.41,50.6,82.8,99.963,0.032,970.0
2021-06-21 16:00:00,34.04,53.45,90.5,99.992,0.047,896.0
2021-06-21 17:00:00,30.71,53.88,106.2,99.93,0.037,1187.0
2021-06-21 18:00:00,44.15,52.65,130.2,99.945,0.043,1003.0
2021-06-21 19:00:00,42.54,52.17,122.8,99.943,0.046,973.0
2021-06-21 20:00:00,44.73,59.51,141.6,99.932,0.03,1096.0
2021-06-21 21:00:00,35.95,55.03,113.5,99.99,0.016,1104.0
2021-06-21 22:00:00,39.37,57.84,91.6,99.905,0.047,1152.0
2021-06-21 23:00:00,30.14,51.18,132.8,99.916,0.047,1063.0
