timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-05-14 00:00:00,42.34,58.27,96.4,99.927,0.021,1025.0
2021-05-14 01:00:00,33.46,53.05,93.1,99.978,0.013,808.0
2021-05-14 02:00:00,31.59,51.27,105.4,99.973,0.024,912.0
2021-05-14 03:00:00,32.24,58.31,104.6,99.953,0.036,838.0
2021-05-14 04:00:00,35.59,59.86,128.2,99.948,0.025,1025.0
2021-05-14 05:00:00,41.78,53.8,107.8,99.902,0.023,1007.0
2021-05-14 06:00:00,34.89,52.11,126.8,99.998,0.038,1150.0
2021-05-14 07:00:00,41.11,50.15,127.2,99.999,0.023,1084.0
2021-05-14 08:00:00,30.95,56.97,114.0,99.914,0.032,847.0
2021-05-14 09:00:00,98.72,53.98,5790.3,85.538,18.294,818.0
2021-05-14 10:00:00,95.66,55.4,5354.8,84.212,16.092,1132.0
2021-05-14 11:00:00,96.57,53.3,5305.2,91.09,23.653,905.0
2021-05-14 12:00:00,95.22,56.89,6468.6,90.613,12.372,840.0
2021-05-14 13:00:00,97.04,56.62,5583.8,89.622,24.762,1042.0
2021-05-14 14:00:00,97.33,57.37,5061.7,80.824,23.041,1047.0
2021-05-14 15:00:00,32.76,59.34,138.2,99.977,0.021,947.0
2021-05-14 16:00:00,32.23,50.86,147.9,99.96,0.043,1113.0
2021-05-14 17:00:00,39.8,56.58,112.6,99.934,0.031,974.0
2021-05-14 18:00:00,39.2,58.25,141.1,99.928,0.037,1141.0
2021-05-14 19:00:00,44.93,53.87,83.9,99.976,0.028,1172.0
2021-05-14 20:00:00,36.06,52.33,115.4,99.953,0.042,854.0
2021-05-14 21:00:00,42.53,54.53,136.2,99.915,0.021,1198.0
2021-05-14 22:00:00,33.91,53.49,148.0,99.998,0.043,951.0
2021-05-14 23:00:00,33.93,55.35,132.5,99.909,0.022,836.0
