timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2022-01-08 00:00:00,41.35,50.92,97.5,99.966,0.02,1055.0
2022-01-08 01:00:00,97.31,51.54,7228.1,91.81,13.316,1001.0
2022-01-08 02:00:00,95.7,54.18,7170.2,91.175,12.56,1047.0
2022-01-08 03:00:00,94.04,52.4,7588.1,82.593,18.933,1008.0
2022-01-08 04:00:00,97.98,51.97,6052.2,80.95,18.588,963.0
2022-01-08 05:00:00,92.13,52.66,4728.1,81.02,13.226,807.0
2022-01-08 06:00:00,37.69,54.69,130.8,99.981,0.016,1137.0
2022-01-08 07:00:00,42.95,50.43,90.4,99.918,0.01,1038.0
2022-01-08 08:00:00,39.69,54.87,89.3,99.967,0.032,1172.0
2022-01-08 09:00:00,33.81,50.77,105.8,99.987,0.011,1061.0
2022-01-08 10:00:00,34.24,56.93,125.3,99.98,0.044,891.0
2022-01-08 11:00:00,37.51,55.22,120.9,99.996,0.047,1136.0
2022-01-08 12:00:00,43.99,52.44,90.9,99.903,0.011,882.0
2022-01-08 13:00:00,32.83,55.4,123.7,99.947,0.028,1092.0
2022-01-08 14:00:00,30.94,56.14,112.0,99.978,0.013,1140.0
2022-01-08 15:00:00,34.59,53.85,109.5,99.99,0.039,940.0
2022-01-08 16:00:00,37.97,50.28,143.6,99.946,0.014,1129.0
2022-01-08 17:00:00,43.93,57.17,114.1,99.968,0.042,996.0
2022-01-08 18:00:00,43.9,59.35,89.7,99.953,0.016,1039.0
2022-01-08 19:00:00,33.5,54.89,114.0,99.903,0.028,1080.0
2022-01-08 20:00:00,31.74,54.34,136.3,99.964,0.024,932.0
2022-01-08 21:00:00,32.18,50.18,145.1,99.961,0.042,1104.0
2022-01-08 22:00:00,39.31,55.76,105.7,99.985,0.024,839.0
2022-01-08 23:00:00,44.94,53.24,124.5,99.914,0.019,1022.0
