timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-05-07 00:00:00,34.17,58.21,144.2,99.958,0.036,1072.0
2021-05-07 01:00:00,44.01,51.94,109.8,99.935,0.023,855.0
2021-05-07 02:00:00,33.13,56.32,97.3,99.919,0.032,1168.0
2021-05-07 03:00:00,30.56,58.05,147.4,99.989,0.037,898.0
2021-05-07 04:00:00,44.2,55.69,132.5,99.921,0.024,906.0
2021-05-07 05:00:00,39.3,54.09,123.1,99.901,0.041,984.0
2021-05-07 06:00:00,34.54,53.06,80.3,99.925,0.044,1180.0
2021-05-07 07:00:00,32.56,52.1,113.7,99.911,0.043,988.0
2021-05-07 08:00:00,36.0,56.35,130.5,99.949,0.018,920.0
2021-05-07 09:00:00,36.23,50.67,148.7,99.996,0.036,882.0
2021-05-07 10:00:00,82.87,50.1,895.2,98.346,2.448,825.0
2021-05-07 11:00:00,80.96,52.98,962.4,98.352,1.038,1169.0
2021-05-07 12:00:00,77.1,52.95,1168.6,99.117,2.541,1061.0
2021-05-07 13:00:00,84.06,52.38,584.9,98.889,1.135,1051.0
2021-05-07 14:00:00,79.91,52.38,922.6,98.151,3.485,976.0
2021-05-07 15:00:00,39.13,55.92,144.1,99.979,0.03,978.0
2021-05-07 16:00:00,41.05,52.26,101.3,99.926,0.033,887.0
2021-05-07 17:00:00,42.23,50.24,119.3,99.946,0.034,1083.0
2021-05-07 18:00:00,31.69,50.54,140.0,99.979,0.043,972.0
2021-05-07 19:00:00,30.52,53.38,143.2,99.928,0.016,1127.0
2021-05-07 20:00:00,31.41,51.72,126.5,99.965,0.017,887.0
2021-05-07 21:00:00,32.53,53.19,118.6,99.914,0.042,989.0
2021-05-07 22:00:00,32.15,52.8,113.5,99.97,0.023,901.0
2021-05-07 23:00:00,37.53,57.51,128.2,99.973,0.041,1061.0
