timestamp,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm
2021-09-01 00:00:00,94.37,57.01,8339.1,81.576,19.477,1111.0
2021-09-01 01:00:00,96.99,57.27,6157.7,80.843,21.994,1177.0
2021-09-01 02:00:00,98.82,50.58,8461.5,91.79,18.439,1008.0
2021-09-01 03:00:00,93.14,51.54,7148.7,90.688,16.561,915.0
2021-09-01 04:00:00,93.01,56.78,5662.2,82.271,19.525,848.0
2021-09-01 05:00:00,93.5,57.57,4771.3,82.369,23.434,881.0
2021-09-01 06:00:00,34.49,56.82,148.3,99.932,0.016,1188.0
2021-09-01 07:00:00,31.31,58.0,99.1,99.926,0.031,1055.0
2021-09-01 08:00:00,41.58,52.41,139.2,99.905,0.018,901.0
2021-09-01 09:00:00,40.37,53.69,134.3,99.904,0.05,1014.0
2021-09-01 10:00:00,31.82,59.15,131.3,99.996,0.015,1056.0
2021-09-01 11:00:00,36.19,57.46,85.0,99.952,0.041,1149.0
2021-09-01 12:00:00,42.71,58.03,149.8,99.942,0.013,1107.0
2021-09-01 13:00:00,41.35,51.82,108.7,99.988,0.03,957.0
2021-09-01 14:00:00,38.25,59.59,117.4,99.965,0.023,974.0
2021-09-01 15:00:00,30.68,51.04,96.3,99.982,0.036,1023.0
2021-09-01 16:00:00,35.65,50.04,127.0,99.977,0.011,846.0
2021-09-01 17:00:00,43.0,57.05,147.6,99.931,0.016,1074.0
2021-09-01 18:00:00,32.47,56.47,149.8,99.981,0.031,897.0
2021-09-01 19:00:00,30.86,53.18,90.7,99.917,0.018,1149.0
2021-09-01 20:00:00,40.23,59.98,108.6,99.916,0.025,834.0
2021-09-01 21:00:00,32.45,58.4,91.9,99.902,0.04,810.0
2021-09-01 22:00:00,41.25,52.48,142.3,99.948,0.029,1121.0
2021-09-01 23:00:00,44.67,56.15,120.3,99.948,0.034,838.0
